time,temp
1706637600.0,13.68
1706639400.0,13.37
1706641200.0,13.37
1706643000.0,13.25
1706644800.0,13.25
1706646600.0,14.81
1706648400.0,14.81
1706650200.0,16.39
1706652000.0,16.39
1706653800.0,17.78
1706655600.0,17.78
1706657400.0,18.68
1706659200.0,18.68
1706661000.0,19.3
1706662800.0,19.3
1706664600.0,20.62
1706666400.0,20.62
1706668200.0,20.97
1706284800.0,
1706286600.0,
1706288400.0,
1706290200.0,
1706292000.0,
1706293800.0,
1706295600.0,
1706297400.0,
1706299200.0,
1706301000.0,
1706302800.0,
1706304600.0,
1706306400.0,
1706308200.0,
1706310000.0,
1706311800.0,
1706313600.0,
1706315400.0,
1706317200.0,
1706319000.0,
1706320800.0,
1706322600.0,
1706324400.0,
1706326200.0,
1706328000.0,
1706329800.0,
1706331600.0,
1706333400.0,
1706335200.0,
1706337000.0,
1706338800.0,
1706340600.0,20.23
1706342400.0,20.23
1706344200.0,19.63
1706346000.0,19.63
1706347800.0,18.59
1706349600.0,18.59
1706351400.0,17.76
1706353200.0,17.76
1706355000.0,17.19
1706356800.0,17.19
1706358600.0,16.41
1706360400.0,16.41
1706362200.0,15.88
1706364000.0,15.88
1706365800.0,15.4
1706367600.0,15.4
1706369400.0,15.01
1706371200.0,15.01
1706373000.0,14.66
1706374800.0,14.66
1706376600.0,14.32
1706378400.0,14.32
1706380200.0,14.1
1706382000.0,14.1
1706383800.0,14.27
1706385600.0,14.27
1706387400.0,15.61
1706389200.0,15.61
1706391000.0,17.17
1706392800.0,17.17
1706394600.0,18.69
1706396400.0,18.69
1706398200.0,20.31
1706400000.0,20.31
1706401800.0,21.69
1706403600.0,21.69
1706405400.0,22.74
1706407200.0,22.74
1706409000.0,23.4
1706670000.0,20.97
1706671800.0,20.92
1706673600.0,20.92
1706675400.0,20.77
1706677200.0,20.77
1706679000.0,20.74
1706680800.0,20.74
1706682600.0,20.21
1706684400.0,20.21
1706686200.0,19.31
1706688000.0,19.31
1706689800.0,18.19
1706691600.0,18.19
1706693400.0,17.09
1706695200.0,17.09
1706697000.0,16.51
1706698800.0,16.51
1706700600.0,15.96
1706702400.0,15.96
1706704200.0,15.62
1706706000.0,15.62
1706707800.0,15.31
1706709600.0,15.31
1706711400.0,15.04
1706713200.0,15.04
1706715000.0,14.78
1706716800.0,14.78
1706718600.0,14.53
1706720400.0,14.53
1706722200.0,14.21
1706724000.0,14.21
1706725800.0,13.97
1706727600.0,13.97
1706729400.0,13.92
1706731200.0,13.92
1706733000.0,15.25
1706734800.0,15.25
1706736600.0,16.78
1706738400.0,16.78
1706740200.0,18.59
1706742000.0,18.59
1706743800.0,20.59
1706745600.0,20.59
1706747400.0,22.53
1706749200.0,22.53
1706751000.0,24.34
1706752800.0,24.34
1706754600.0,25.88
1706756400.0,25.88
1706758200.0,26.59
1706760000.0,26.59
1706761800.0,25.19
1706763600.0,25.19
1706765400.0,22.69
1706767200.0,22.69
1706769000.0,21.66
1706770800.0,21.66
1706772600.0,21.1
1706774400.0,21.1
1706776200.0,20.09
1706778000.0,20.09
1706779800.0,19.29
1706781600.0,19.29
1706783400.0,18.63
1706785200.0,18.63
1706787000.0,18.24
1706788800.0,18.24
1706790600.0,18.23
1706792400.0,18.23
1706794200.0,17.24
1706796000.0,17.24
1706797800.0,16.41
1706799600.0,16.41
1706801400.0,15.93
1706803200.0,15.93
1706805000.0,15.69
1706806800.0,15.69
1706808600.0,15.22
1706810400.0,15.22
1706812200.0,14.76
1706814000.0,14.76
1706815800.0,14.27
1706817600.0,14.27
1706819400.0,15.04
1706821200.0,15.04
1706823000.0,16.04
1706824800.0,16.04
1706826600.0,17.2
1706828400.0,17.2
1706830200.0,18.58
1706832000.0,18.58
1706833800.0,19.54
1706835600.0,19.54
1706837400.0,20.27
1706839200.0,20.27
1706841000.0,20.64
1706842800.0,20.64
1706844600.0,20.6
1706846400.0,20.6
1706848200.0,20.23
1706850000.0,20.23
1706851800.0,19.54
1706853600.0,19.54
1706855400.0,18.85
1706857200.0,18.85
1706859000.0,18.03
1706860800.0,18.03
1706862600.0,16.98
1706864400.0,16.98
1706866200.0,15.87
1706868000.0,15.87
1706869800.0,15.22
1706871600.0,15.22
1706873400.0,14.66
1706875200.0,14.66
1706877000.0,14.19
1706878800.0,14.19
1706880600.0,13.74
1706882400.0,13.74
1706884200.0,13.29
1706886000.0,13.29
1706887800.0,12.9
1706889600.0,12.9
1706891400.0,12.6
1706893200.0,12.6
1706895000.0,12.37
1706896800.0,12.37
1706898600.0,12.14
1706900400.0,12.14
1706902200.0,12.19
1706904000.0,12.19
1706905800.0,14.22
1706907600.0,14.22
1706909400.0,17.16
1706911200.0,17.16
1706913000.0,20.4
1706914800.0,20.4
1706916600.0,23.73
1706918400.0,23.73
1706920200.0,25.69
1706922000.0,25.69
1706923800.0,27.0
1706925600.0,27.0
1706927400.0,28.69
1706929200.0,28.69
1706931000.0,30.22
1706932800.0,30.22
1706934600.0,31.1
1706936400.0,31.1
1706938200.0,30.96
1706940000.0,30.96
1706941800.0,29.26
1706943600.0,29.26
1706945400.0,25.45
1706947200.0,25.45
1706949000.0,22.47
1706950800.0,22.47
1706952600.0,20.71
1706954400.0,20.71
1706956200.0,19.65
1706958000.0,19.65
1706959800.0,19.57
1706961600.0,19.57
1706963400.0,18.99
1706965200.0,18.99
1706967000.0,18.54
1706968800.0,18.54
1706970600.0,18.08
1706972400.0,18.08
1706974200.0,17.66
1706976000.0,17.66
1706977800.0,17.33
1706979600.0,17.33
1706981400.0,16.73
1706983200.0,16.73
1706985000.0,16.53
1706986800.0,16.53
1706988600.0,16.64
1706990400.0,16.64
1706992200.0,18.72
1706994000.0,18.72
1706995800.0,22.24
1706997600.0,22.24
1706999400.0,26.0
1707001200.0,26.0
1707003000.0,29.89
1707004800.0,29.89
1707006600.0,31.44
1707008400.0,31.44
1707010200.0,32.47
1707012000.0,32.47
1707013800.0,33.59
1707015600.0,33.59
1707017400.0,34.44
1707019200.0,34.44
1707021000.0,35.03
1707022800.0,35.03
1707024600.0,36.07
1707026400.0,36.07
1707028200.0,36.49
1707030000.0,36.49
1707031800.0,35.42
1707033600.0,35.42
1707035400.0,33.05
1707037200.0,33.05
1707039000.0,30.01
1707040800.0,30.01
1707042600.0,27.0
1707044400.0,27.0
1707046200.0,25.89
1707048000.0,25.89
1707049800.0,25.04
1707051600.0,25.04
1707053400.0,24.56
1707055200.0,24.56
1707057000.0,23.94
1707058800.0,23.94
1707060600.0,23.58
1707062400.0,23.58
1707064200.0,23.38
1707066000.0,23.38
1707067800.0,23.59
1707069600.0,23.59
1707071400.0,20.34
1707073200.0,20.34
1707075000.0,18.94
1707076800.0,18.94
1707078600.0,19.45
1707080400.0,19.45
1707082200.0,20.0
1707084000.0,20.0
1707085800.0,19.96
1707087600.0,19.96
1707089400.0,19.05
1707091200.0,19.05
1707093000.0,18.97
1707094800.0,18.97
1707096600.0,18.23
1707098400.0,18.23
1707100200.0,18.61
1707102000.0,18.61
1707103800.0,19.02
1707105600.0,19.02
1707107400.0,20.3
1707109200.0,20.3
1707111000.0,20.29
1707112800.0,20.29
1707114600.0,20.06
1707116400.0,20.06
1707118200.0,19.37
1707120000.0,19.37
1707121800.0,18.19
1707123600.0,18.19
1707125400.0,17.1
1707127200.0,17.1
1707129000.0,16.51
1707130800.0,16.51
1707132600.0,16.38
1707134400.0,16.38
1707136200.0,15.98
1707138000.0,15.98
1707139800.0,15.79
1707141600.0,15.79
1707143400.0,15.78
1707145200.0,15.78
1707147000.0,15.53
1707148800.0,15.53
1707150600.0,15.13
1707152400.0,15.13
1707154200.0,14.92
1707156000.0,14.92
1707157800.0,14.7
1707159600.0,14.7
1707161400.0,14.5
1707163200.0,14.5
1707165000.0,14.96
1707166800.0,14.96
1707168600.0,16.13
1707170400.0,16.13
1707172200.0,17.31
1707174000.0,17.31
1707175800.0,18.36
1707177600.0,18.36
1707179400.0,19.08
1707181200.0,19.08
1707183000.0,19.61
1707184800.0,19.61
1707186600.0,19.93
1707188400.0,19.93
1707190200.0,20.16
1707192000.0,20.16
1707193800.0,20.19
1707195600.0,20.19
1707197400.0,19.81
1707199200.0,19.81
1707201000.0,19.4
1707202800.0,19.4
1707204600.0,18.58
1707206400.0,18.58
1707208200.0,17.31
1707210000.0,17.31
1707211800.0,16.09
1707213600.0,16.09
1707215400.0,15.3
1707217200.0,15.3
1707219000.0,14.59
1707220800.0,14.59
1707222600.0,14.12
1707224400.0,14.12
1707226200.0,13.65
1707228000.0,13.65
1707229800.0,13.27
1707231600.0,13.27
1707233400.0,12.96
1707235200.0,12.96
1707237000.0,12.64
1707238800.0,12.64
1707240600.0,12.33
1707242400.0,12.33
1707244200.0,12.23
1707246000.0,12.23
1707247800.0,12.32
1707249600.0,12.32
1707251400.0,13.79
1707253200.0,13.79
1707255000.0,15.62
1707256800.0,15.62
1707258600.0,16.94
1707260400.0,16.94
1707262200.0,18.72
1707264000.0,18.72
1707265800.0,20.07
1707267600.0,20.07
1707269400.0,20.99
1707271200.0,20.99
1707273000.0,21.43
1707274800.0,21.43
1707276600.0,21.67
1707278400.0,21.67
1707280200.0,21.73
1707282000.0,21.73
1707283800.0,21.52
1707285600.0,21.52
1707287400.0,20.78
1707289200.0,20.78
1707291000.0,19.57
1707292800.0,19.57
1707294600.0,18.1
1707296400.0,18.1
1707298200.0,16.8
1707300000.0,16.8
1707301800.0,16.04
1707303600.0,16.04
1707305400.0,15.59
1707307200.0,15.59
1707309000.0,15.22
1707310800.0,15.22
1707312600.0,14.77
1707314400.0,14.77
1707316200.0,14.27
1707318000.0,14.27
1707319800.0,13.79
1707321600.0,13.79
1707323400.0,13.43
1707325200.0,13.43
1707327000.0,13.22
1707328800.0,13.22
1707330600.0,12.95
1707332400.0,12.95
1707334200.0,12.7
1707336000.0,12.7
1707337800.0,13.73
1707339600.0,13.73
1707341400.0,15.38
1707343200.0,15.38
1707345000.0,17.3
1707346800.0,17.3
1707348600.0,19.34
1707350400.0,19.34
1707352200.0,21.22
1707354000.0,21.22
1707355800.0,22.57
1707357600.0,22.57
1707359400.0,23.4
1707361200.0,23.4
1707363000.0,23.3
1707364800.0,23.3
1707366600.0,22.74
1707368400.0,22.74
1707370200.0,22.02
1707372000.0,22.02
1707373800.0,21.42
1707375600.0,21.42
1707377400.0,20.47
1707379200.0,20.47
1707381000.0,18.67
1707382800.0,18.67
1707384600.0,17.31
1707386400.0,17.31
1707388200.0,16.43
1707390000.0,16.43
1707391800.0,15.69
1707393600.0,15.69
1707395400.0,15.41
1707397200.0,15.41
1707399000.0,15.38
1707400800.0,15.38
1707402600.0,15.45
1707404400.0,15.45
1707406200.0,15.58
1707408000.0,15.58
1707409800.0,15.51
1707411600.0,15.51
1707413400.0,15.66
1707415200.0,15.66
1707417000.0,15.7
1707418800.0,15.7
1707420600.0,15.64
1707422400.0,15.64
1707424200.0,15.89
1707426000.0,15.89
1707427800.0,16.32
1707429600.0,16.32
1707431400.0,16.9
1707433200.0,16.9
1707435000.0,17.46
1707436800.0,17.46
1707438600.0,18.47
1707440400.0,18.47
1707442200.0,20.76
1707444000.0,20.76
1707445800.0,21.46
1707447600.0,21.46
1707449400.0,21.31
1707451200.0,21.31
1707453000.0,21.15
1707454800.0,21.15
1707456600.0,20.75
1707458400.0,20.75
1707460200.0,20.13
1707462000.0,20.13
1707463800.0,19.18
1707465600.0,19.18
1707467400.0,17.94
1707469200.0,17.94
1707471000.0,16.92
1707472800.0,16.92
1707474600.0,16.4
1707476400.0,16.4
1707478200.0,15.88
1707480000.0,15.88
1707481800.0,15.94
1707483600.0,15.94
1707485400.0,16.37
1707487200.0,16.37
1707489000.0,16.37
1707490800.0,16.37
1707492600.0,16.12
1707494400.0,16.12
1707496200.0,15.85
1707498000.0,15.85
1707499800.0,15.53
1707501600.0,15.53
1707503400.0,14.6
1707505200.0,14.6
1707507000.0,14.14
1707508800.0,14.14
1707510600.0,15.04
1707512400.0,15.04
1707514200.0,16.45
1707516000.0,16.45
1707517800.0,18.23
1707519600.0,18.23
1707521400.0,20.42
1707523200.0,20.42
1707525000.0,22.77
1707526800.0,22.77
1707528600.0,24.45
1707530400.0,24.45
1707532200.0,25.59
1707534000.0,25.59
1707535800.0,25.9
1707537600.0,25.9
1707539400.0,25.61
1707541200.0,25.61
1707543000.0,25.63
1707544800.0,25.63
1707546600.0,24.79
1707548400.0,24.79
1707550200.0,23.81
1707552000.0,23.81
1707553800.0,22.23
1707555600.0,22.23
1707557400.0,20.5
1707559200.0,20.5
1707561000.0,19.46
1707562800.0,19.46
1707564600.0,18.8
1707566400.0,18.8
1707568200.0,18.29
1707570000.0,18.29
1707571800.0,17.87
1707573600.0,17.87
1707575400.0,17.57
1707577200.0,17.57
1707579000.0,17.42
1707580800.0,17.42
1707582600.0,17.41
1707584400.0,17.41
1707586200.0,17.82
1707588000.0,17.82
1707589800.0,18.83
1707591600.0,18.83
1707593400.0,19.2
1707595200.0,19.2
1707597000.0,20.32
1707598800.0,20.32
1707600600.0,22.31
1707602400.0,22.31
1707604200.0,24.31
1707606000.0,24.31
1707607800.0,26.22
1707609600.0,26.22
1707611400.0,27.98
1707613200.0,27.98
1707615000.0,29.54
1707616800.0,29.54
1707618600.0,30.79
1707620400.0,30.79
1707622200.0,31.69
1707624000.0,31.69
1707625800.0,32.24
1707627600.0,32.24
1707629400.0,32.37
1707631200.0,32.37
1707633000.0,31.61
1707634800.0,31.61
1707636600.0,28.68
1707638400.0,28.68
1707640200.0,24.54
1707642000.0,24.54
1707643800.0,22.72
1707645600.0,22.72
1707647400.0,21.3
1707649200.0,21.3
1707651000.0,21.45
1707652800.0,21.45
1707654600.0,20.62
1707656400.0,20.62
1707658200.0,20.12
1707660000.0,20.12
1707661800.0,19.72
1707663600.0,19.72
1707665400.0,19.53
1707667200.0,19.53
1707669000.0,19.28
1707670800.0,19.28
1707672600.0,19.12
1707674400.0,19.12
1707676200.0,19.22
1707678000.0,19.22
1707679800.0,19.48
1707681600.0,19.48
1707683400.0,21.46
1707685200.0,21.46
1707687000.0,24.92
1707688800.0,24.92
1707690600.0,27.77
1707692400.0,27.77
1707694200.0,30.13
1707696000.0,30.13
1707697800.0,31.79
1707699600.0,31.79
1707701400.0,33.23
1707703200.0,33.23
1707705000.0,34.35
1707706800.0,34.35
1707708600.0,35.24
1707710400.0,35.24
1707712200.0,35.17
1707714000.0,35.17
1707715800.0,30.55
1707717600.0,30.55
1707719400.0,27.8
1707721200.0,27.8
1707723000.0,26.07
1707724800.0,26.07
1707726600.0,23.77
1707728400.0,23.77
1707730200.0,22.05
1707732000.0,22.05
1707733800.0,21.49
1707735600.0,21.49
1707737400.0,21.08
1707739200.0,21.08
1707741000.0,20.76
1707742800.0,20.76
1707744600.0,20.61
1707746400.0,20.61
1707748200.0,20.7
1707750000.0,20.7
1707751800.0,21.08
1707753600.0,21.08
1707755400.0,21.85
1707757200.0,21.85
1707759000.0,23.6
1707760800.0,23.6
1707762600.0,24.49
1707764400.0,24.49
1707766200.0,25.2
1707768000.0,25.2
1707769800.0,26.19
1707771600.0,26.19
1707773400.0,28.11
1707775200.0,28.11
1707777000.0,30.32
1707778800.0,
1707780600.0,
1707782400.0,
1707784200.0,
1707786000.0,
1707787800.0,
1707789600.0,
1707791400.0,
1707793200.0,
1707795000.0,
1707796800.0,
1707798600.0,
1707800400.0,
1707802200.0,
1707804000.0,
1707805800.0,
1707807600.0,
1707809400.0,28.48
1707811200.0,28.48
1707813000.0,24.12
1707814800.0,24.12
1707816600.0,21.32
1707818400.0,21.32
1707820200.0,19.63
1707822000.0,19.63
1707823800.0,18.84
1707825600.0,18.84
1707827400.0,18.13
1707829200.0,18.13
1707831000.0,16.96
1707832800.0,16.96
1707834600.0,16.04
1707836400.0,16.04
1707838200.0,15.66
1707840000.0,15.66
1707841800.0,15.06
1707843600.0,15.06
1707845400.0,14.53
1707847200.0,14.53
1707849000.0,14.48
1707850800.0,14.48
1707852600.0,14.56
1707854400.0,14.56
1707856200.0,15.17
1707858000.0,15.17
1707859800.0,15.71
1707861600.0,15.71
1707863400.0,16.57
1707865200.0,16.57
1707867000.0,17.3
1707868800.0,17.3
1707870600.0,18.21
1707872400.0,18.21
1707874200.0,18.74
1707876000.0,18.74
1707877800.0,19.29
1707879600.0,19.29
1707881400.0,19.44
1707883200.0,19.44
1707885000.0,19.33
1707886800.0,19.33
1707888600.0,18.71
1707890400.0,
1707892200.0,18.17
1707894000.0,18.17
1707895800.0,17.48
1707897600.0,17.48
1707899400.0,16.3
1707901200.0,
1707903000.0,15.28
1707904800.0,15.28
1707906600.0,14.49
1707908400.0,14.49
1707910200.0,14.05
1707912000.0,14.05
1707913800.0,13.55
1707915600.0,13.55
1707917400.0,13.02
1707919200.0,13.02
1707921000.0,12.43
1707922800.0,12.43
1707924600.0,11.84
1707926400.0,11.84
1707928200.0,11.45
1707930000.0,11.45
1707931800.0,11.15
1707933600.0,11.15
1707935400.0,10.84
1707937200.0,10.84
1707939000.0,10.52
1707940800.0,10.52
1707942600.0,11.91
1707944400.0,11.91
1707946200.0,14.06
1707948000.0,14.06
1707949800.0,15.89
1707951600.0,15.89
1707953400.0,17.71
1707955200.0,17.71
1707957000.0,19.17
1707958800.0,19.17
1707960600.0,20.32
1707962400.0,20.32
1707964200.0,21.14
1707966000.0,21.14
1707967800.0,21.14
1707969600.0,21.14
1707971400.0,20.7
1707973200.0,20.7
1707975000.0,20.15
1707976800.0,20.15
1707978600.0,19.49
1707980400.0,19.49
1707982200.0,18.45
1707984000.0,18.45
1707985800.0,17.26
1707987600.0,17.26
1707989400.0,16.12
1707991200.0,16.12
1707993000.0,15.52
1707994800.0,15.52
1707996600.0,15.43
1707998400.0,15.43
1708000200.0,15.12
1708002000.0,15.12
1708003800.0,14.82
1708005600.0,14.82
1708007400.0,14.15
1708009200.0,14.15
1708011000.0,13.64
1708012800.0,13.64
1708014600.0,13.18
1708016400.0,13.18
1708018200.0,12.68
1708020000.0,12.68
1708021800.0,12.32
1708023600.0,12.32
1708025400.0,12.09
1708027200.0,12.09
1708029000.0,13.31
1708030800.0,13.31
1708032600.0,15.25
1708034400.0,15.25
1708036200.0,17.27
1708038000.0,17.27
1708039800.0,18.88
1708041600.0,18.88
1708043400.0,20.51
1708045200.0,20.51
1708047000.0,21.85
1708048800.0,21.85
1708050600.0,22.8
1708052400.0,22.8
1708054200.0,23.08
1708056000.0,23.08
1708057800.0,22.85
1708059600.0,22.85
1708061400.0,22.34
1708063200.0,22.34
1708065000.0,21.37
1708066800.0,21.37
1708068600.0,20.37
1708070400.0,20.37
1708072200.0,18.75
1708074000.0,18.75
1708075800.0,17.4
1708077600.0,17.4
1708079400.0,16.54
1708081200.0,16.54
1708083000.0,15.9
1708084800.0,15.9
1708086600.0,15.53
1708088400.0,15.53
1708090200.0,15.24
1708092000.0,15.24
1708093800.0,14.94
1708095600.0,14.94
1708097400.0,14.61
1708099200.0,14.61
1708101000.0,14.28
1708102800.0,14.28
1708104600.0,14.23
1708106400.0,14.23
1708108200.0,13.99
1708110000.0,13.99
1708111800.0,13.71
1708113600.0,13.71
1708115400.0,14.87
1708117200.0,14.87
1708119000.0,16.77
1708120800.0,16.77
1708122600.0,18.74
1708124400.0,18.74
1708126200.0,20.51
1708128000.0,20.51
1708129800.0,22.25
1708131600.0,22.25
1708133400.0,23.55
1708135200.0,23.55
1708137000.0,24.33
1708138800.0,24.33
1708140600.0,24.19
1708142400.0,24.19
1708144200.0,23.78
1708146000.0,23.78
1708147800.0,22.85
1708149600.0,22.85
1708151400.0,22.49
1708153200.0,22.49
1708155000.0,21.48
1708156800.0,21.48
1708158600.0,19.88
1708160400.0,19.88
1708162200.0,18.7
1708164000.0,18.7
1708165800.0,17.71
1708167600.0,17.71
1708169400.0,17.11
1708171200.0,17.11
1708173000.0,16.56
1708174800.0,16.56
1708176600.0,16.06
1708178400.0,16.06
1708180200.0,15.63
1708182000.0,15.63
1708183800.0,15.17
1708185600.0,15.17
1708187400.0,14.9
1708189200.0,14.9
1708191000.0,14.67
1708192800.0,14.67
1708194600.0,14.32
1708196400.0,14.32
1708198200.0,14.13
1708200000.0,14.13
1708201800.0,15.15
1708203600.0,15.15
1708205400.0,17.02
1708207200.0,17.02
1708209000.0,18.97
1708210800.0,18.97
1708212600.0,20.76
1708214400.0,20.76
1708216200.0,22.02
1708218000.0,22.02
1708219800.0,22.81
1708221600.0,22.81
1708223400.0,23.24
1708225200.0,23.24
1708227000.0,23.45
1708228800.0,23.45
1708230600.0,23.51
1708232400.0,23.51
1708234200.0,22.55
1708236000.0,22.55
1708237800.0,21.51
1708239600.0,21.51
1708241400.0,20.35
1708243200.0,20.35
1708245000.0,18.91
1708246800.0,18.91
1708248600.0,17.73
1708250400.0,17.73
1708252200.0,16.92
1708254000.0,16.92
1708255800.0,16.3
1708257600.0,16.3
1708259400.0,15.75
1708261200.0,15.75
1708263000.0,15.38
1708264800.0,15.38
1708266600.0,15.09
1708268400.0,15.09
1708270200.0,14.79
1708272000.0,14.79
1708273800.0,14.64
1708275600.0,14.64
1708277400.0,14.92
1708279200.0,14.92
1708281000.0,14.77
1708282800.0,14.77
1708284600.0,14.66
1708286400.0,14.66
1708288200.0,15.41
1708290000.0,15.41
1708291800.0,16.65
1708293600.0,16.65
1708295400.0,17.55
1708297200.0,17.55
1708299000.0,19.2
1708300800.0,19.2
1708302600.0,20.73
1708304400.0,20.73
1708306200.0,21.88
1708308000.0,21.88
1708309800.0,22.15
1708311600.0,22.15
1708313400.0,22.87
1708315200.0,22.87
1708317000.0,22.77
1708318800.0,22.77
1708320600.0,22.54
1708322400.0,22.54
1708324200.0,21.68
1708326000.0,21.68
1708327800.0,
1708329600.0,20.37
1708331400.0,18.69
1708333200.0,18.69
1708335000.0,17.44
1708336800.0,17.44
1708338600.0,16.8
1708340400.0,16.8
1708342200.0,
1708344000.0,
1708345800.0,16.16
1708347600.0,16.16
1708349400.0,15.8
1708351200.0,15.8
1708353000.0,15.54
1708354800.0,15.54
1708356600.0,15.3
1708358400.0,15.3
1708360200.0,15.15
1708362000.0,15.15
1708363800.0,
1708365600.0,15.3
1708367400.0,15.1
1708369200.0,15.1
1708371000.0,14.99
1708372800.0,14.99
1708374600.0,15.98
1708376400.0,15.98
1708378200.0,18.1
1708380000.0,
1708381800.0,21.01
1708383600.0,21.01
1708385400.0,24.05
1708387200.0,24.05
1708389000.0,26.6
1708390800.0,26.6
1708392600.0,
1708394400.0,
1708396200.0,29.34
1708398000.0,29.34
1708399800.0,29.55
1708401600.0,29.55
1708403400.0,28.82
1708405200.0,28.82
1708407000.0,28.64
1708408800.0,28.64
1708410600.0,26.46
1708412400.0,26.46
1708414200.0,25.42
1708416000.0,25.42
1708417800.0,23.79
1708419600.0,23.79
1708421400.0,22.5
1708423200.0,22.5
1708425000.0,21.36
1708426800.0,21.36
1708428600.0,20.62
1708430400.0,20.62
1708432200.0,20.14
1708434000.0,20.14
1708435800.0,19.95
1708437600.0,19.95
1708439400.0,19.66
1708441200.0,19.66
1708443000.0,19.43
1708444800.0,19.43
1708446600.0,19.68
1708448400.0,
1708450200.0,20.99
1708452000.0,20.99
1708453800.0,21.27
1708455600.0,21.27
1708457400.0,21.13
1708459200.0,21.13
1708461000.0,
1708462800.0,21.92
1708464600.0,24.03
1708466400.0,24.03
1708468200.0,26.1
1708470000.0,
1708471800.0,27.17
1708473600.0,27.17
1708475400.0,
1708477200.0,29.65
1708479000.0,
1708480800.0,31.08
1708482600.0,32.14
1708484400.0,32.14
1708486200.0,32.41
1708488000.0,32.41
1708489800.0,31.13
1708491600.0,31.13
1708493400.0,31.78
1708495200.0,31.78
1708497000.0,30.88
1708498800.0,
1708500600.0,28.75
1708502400.0,28.75
1708504200.0,27.24
1708506000.0,27.24
1708507800.0,25.85
1708509600.0,25.85
1708511400.0,24.72
1708513200.0,24.72
1708515000.0,24.12
1708516800.0,24.12
1708518600.0,23.44
1708520400.0,23.44
1708522200.0,22.98
1708524000.0,22.98
1708525800.0,22.52
1708527600.0,22.52
1708529400.0,22.35
1708531200.0,22.35
1708533000.0,22.14
1708534800.0,22.14
1708536600.0,21.96
1708538400.0,21.96
1708540200.0,22.05
1708542000.0,22.05
1708543800.0,22.21
1708545600.0,22.21
1708547400.0,23.09
1708549200.0,23.09
1708551000.0,25.16
1708552800.0,25.16
1708554600.0,27.29
1708556400.0,27.29
1708558200.0,29.9
1708560000.0,29.9
1708561800.0,31.88
1708563600.0,31.88
1708565400.0,34.03
1708567200.0,34.03
1708569000.0,35.47
1708570800.0,35.47
1708572600.0,36.51
1708574400.0,36.51
1708576200.0,37.14
1708578000.0,37.14
1708579800.0,36.66
1708581600.0,36.66
1708583400.0,30.83
1708585200.0,30.83
1708587000.0,25.1
1708588800.0,25.1
1708590600.0,21.94
1708592400.0,21.94
1708594200.0,20.71
1708596000.0,20.71
1708597800.0,20.2
1708599600.0,20.2
1708601400.0,19.28
1708603200.0,19.28
1708605000.0,18.8
1708606800.0,18.8
1708608600.0,18.61
1708610400.0,18.61
1708612200.0,18.56
1708614000.0,18.56
1708615800.0,18.17
1708617600.0,18.17
1708619400.0,17.77
1708621200.0,17.77
1708623000.0,17.25
1708624800.0,17.25
1708626600.0,16.85
1708628400.0,16.85
1708630200.0,16.63
1708632000.0,16.63
1708633800.0,16.72
1708635600.0,16.72
1708637400.0,17.51
1708639200.0,17.51
1708641000.0,18.04
1708642800.0,18.04
1708644600.0,19.09
1708646400.0,19.09
1708648200.0,19.81
1708650000.0,19.81
1708651800.0,20.6
1708653600.0,20.6
1708655400.0,20.95
1708657200.0,20.95
1708659000.0,20.1
1708660800.0,20.1
1708662600.0,20.13
1708664400.0,20.13
1708666200.0,19.2
1708668000.0,19.2
1708669800.0,18.4
1708671600.0,18.4
1708673400.0,17.53
1708675200.0,17.53
1708677000.0,16.5
1708678800.0,16.5
1708680600.0,15.8
1708682400.0,15.8
1708684200.0,15.64
1708686000.0,15.64
1708687800.0,15.21
1708689600.0,15.21
1708691400.0,15.24
1708693200.0,15.24
1708695000.0,15.38
1708696800.0,15.38
1708698600.0,15.35
1708700400.0,15.35
1708702200.0,15.31
1708704000.0,15.31
1708705800.0,15.09
1708707600.0,15.09
1708709400.0,15.42
1708711200.0,15.42
1708713000.0,15.43
1708714800.0,15.43
1708716600.0,15.62
1708718400.0,15.62
1708720200.0,15.74
1708722000.0,15.74
1708723800.0,16.41
1708725600.0,16.41
1708727400.0,17.51
1708729200.0,17.51
1708731000.0,18.62
1708732800.0,18.62
1708734600.0,19.61
1708736400.0,19.61
1708738200.0,20.32
1708740000.0,20.32
1708741800.0,20.83
1708743600.0,20.83
1708745400.0,21.2
1708747200.0,21.2
1708749000.0,21.27
1708750800.0,21.27
1708752600.0,20.87
1708754400.0,20.87
1708756200.0,20.35
1708758000.0,20.35
1708759800.0,19.29
1708761600.0,19.29
1708763400.0,17.55
1708765200.0,17.55
1708767000.0,16.16
1708768800.0,16.16
1708770600.0,15.32
1708772400.0,15.32
1708774200.0,14.57
1708776000.0,14.57
1708777800.0,14.13
1708779600.0,14.13
1708781400.0,13.71
1708783200.0,13.71
1708785000.0,13.33
1708786800.0,13.33
1708788600.0,13.04
1708790400.0,13.04
1708792200.0,12.85
1708794000.0,12.85
1708795800.0,12.89
1708797600.0,12.89
1708799400.0,12.94
1708801200.0,12.94
1708803000.0,13.16
1708804800.0,13.16
1708806600.0,14.85
1708808400.0,14.85
1708810200.0,18.25
1708812000.0,18.25
1708813800.0,22.03
1708815600.0,22.03
1708817400.0,24.99
1708819200.0,24.99
1708821000.0,26.97
1708822800.0,26.97
1708824600.0,28.44
1708826400.0,28.44
1708828200.0,29.64
1708830000.0,29.64
